datastore,path,file,size,moddate
QTXAPP02S1_VOL4,[QTXAPP02S1_VOL2] QTMMAP10/,QTMMAP10_1.vmdk,72746008576,11/09/2015 04:32:49
QTXAPP02S1_VOL4,[QTXAPP02S1_VOL2] gn-qtxdev2k12-2/,gn-qtxdev2k12-2_1.vmdk,64424509440,12/17/2015 13:05:35
QTXAPP02S1_VOL4,[QTXAPP02S1_VOL2] gn-qtxdev2k12-2/,gn-qtxdev2k12-2.vmdk,64424509440,12/17/2015 13:21:06
QTXAPP02S1_VOL4,[QTXAPP02S1_VOL2] CBASYNC206/,CBASYNC206_1.vmdk,72746008576,11/25/2015 06:04:24
QTXAPP02S1_VOL4,[QTXAPP02S1_VOL2] CBJEPROC101/,CBJEPROC101_1.vmdk,72746008576,12/10/2015 20:20:56
QTXAPP02S1_VOL4,[QTXAPP02S1_VOL2] QTMMAP3/,QTMMAP3_1.vmdk,72746008576,12/03/2015 16:14:23
QTXAPP02S2_VOL1,[QTXAPP02S1_VOL2] gn-qtx2k12-3/,gn-qtx2k12-3.vmdk,64424509440,12/14/2015 20:26:43
QTXAPP02S2_VOL1,[QTXAPP02S1_VOL2] gn-qtx2k12-3/,gn-qtx2k12-3_1.vmdk,64424509440,12/14/2015 20:02:07
QTXAPP02S2_VOL1,[QTXAPP02S1_VOL2] QTMMAP10/,QTMMAP10_1.vmdk,72746008576,11/09/2015 04:32:49
QTXAPP02S2_VOL1,[QTXAPP02S1_VOL2] gn-qtxdev2k12-2/,gn-qtxdev2k12-2_1.vmdk,64424509440,12/17/2015 13:05:35
QTXAPP02S2_VOL1,[QTXAPP02S1_VOL2] gn-qtxdev2k12-2/,gn-qtxdev2k12-2.vmdk,64424509440,12/17/2015 13:21:06
QTXAPP02S2_VOL1,[QTXAPP02S1_VOL2] CBASYNC206/,CBASYNC206_1.vmdk,72746008576,11/25/2015 06:04:24
QTXAPP02S2_VOL1,[QTXAPP02S1_VOL2] CBJEPROC101/,CBJEPROC101_1.vmdk,72746008576,12/10/2015 20:20:56
QTXAPP02S2_VOL1,[QTXAPP02S1_VOL2] QTMMAP3/,QTMMAP3_1.vmdk,72746008576,12/03/2015 16:14:23
QTXAPP02S2_VOL2,[QTXAPP02S1_VOL2] gn-qtx2k12-3/,gn-qtx2k12-3.vmdk,64424509440,12/14/2015 20:26:43
QTXAPP02S2_VOL2,[QTXAPP02S1_VOL2] gn-qtx2k12-3/,gn-qtx2k12-3_1.vmdk,64424509440,12/14/2015 20:02:07
QTXAPP02S2_VOL2,[QTXAPP02S1_VOL2] QTMMAP10/,QTMMAP10_1.vmdk,72746008576,11/09/2015 04:32:49
QTXAPP02S2_VOL2,[QTXAPP02S1_VOL2] gn-qtxdev2k12-2/,gn-qtxdev2k12-2_1.vmdk,64424509440,12/17/2015 13:05:35
QTXAPP02S2_VOL2,[QTXAPP02S1_VOL2] gn-qtxdev2k12-2/,gn-qtxdev2k12-2.vmdk,64424509440,12/17/2015 13:21:06
QTXAPP02S2_VOL2,[QTXAPP02S1_VOL2] CBASYNC206/,CBASYNC206_1.vmdk,72746008576,11/25/2015 06:04:24
QTXAPP02S2_VOL2,[QTXAPP02S1_VOL2] CBJEPROC101/,CBJEPROC101_1.vmdk,72746008576,12/10/2015 20:20:56
QTXAPP02S2_VOL2,[QTXAPP02S1_VOL2] QTMMAP3/,QTMMAP3_1.vmdk,72746008576,12/03/2015 16:14:23
QTXAPP02S2_VOL3,[QTXAPP02S1_VOL2] gn-qtx2k12-3/,gn-qtx2k12-3.vmdk,64424509440,12/14/2015 20:26:43
QTXAPP02S2_VOL3,[QTXAPP02S1_VOL2] gn-qtx2k12-3/,gn-qtx2k12-3_1.vmdk,64424509440,12/14/2015 20:02:07
QTXAPP02S2_VOL3,[QTXAPP02S1_VOL2] QTMMAP10/,QTMMAP10_1.vmdk,72746008576,11/09/2015 04:32:49
QTXAPP02S2_VOL3,[QTXAPP02S1_VOL2] gn-qtxdev2k12-2/,gn-qtxdev2k12-2_1.vmdk,64424509440,12/17/2015 13:05:35
QTXAPP02S2_VOL3,[QTXAPP02S1_VOL2] gn-qtxdev2k12-2/,gn-qtxdev2k12-2.vmdk,64424509440,12/17/2015 13:21:06
QTXAPP02S2_VOL3,[QTXAPP02S1_VOL2] CBASYNC206/,CBASYNC206_1.vmdk,72746008576,11/25/2015 06:04:24
QTXAPP02S2_VOL3,[QTXAPP02S1_VOL2] CBJEPROC101/,CBJEPROC101_1.vmdk,72746008576,12/10/2015 20:20:56
QTXAPP02S2_VOL3,[QTXAPP02S1_VOL2] QTMMAP3/,QTMMAP3_1.vmdk,72746008576,12/03/2015 16:14:23
QTXAPP02S2_VOL4,[QTXAPP02S1_VOL2] gn-qtx2k12-3/,gn-qtx2k12-3.vmdk,64424509440,12/14/2015 20:26:43
QTXAPP02S2_VOL4,[QTXAPP02S1_VOL2] gn-qtx2k12-3/,gn-qtx2k12-3_1.vmdk,64424509440,12/14/2015 20:02:07
QTXAPP02S2_VOL4,[QTXAPP02S1_VOL2] QTMMAP10/,QTMMAP10_1.vmdk,72746008576,11/09/2015 04:32:49
QTXAPP02S2_VOL4,[QTXAPP02S1_VOL2] gn-qtxdev2k12-2/,gn-qtxdev2k12-2_1.vmdk,64424509440,12/17/2015 13:05:35
QTXAPP02S2_VOL4,[QTXAPP02S1_VOL2] gn-qtxdev2k12-2/,gn-qtxdev2k12-2.vmdk,64424509440,12/17/2015 13:21:06
QTXAPP02S2_VOL4,[QTXAPP02S1_VOL2] CBASYNC206/,CBASYNC206_1.vmdk,72746008576,11/25/2015 06:04:24
QTXAPP02S2_VOL4,[QTXAPP02S1_VOL2] CBJEPROC101/,CBJEPROC101_1.vmdk,72746008576,12/10/2015 20:20:56
QTXAPP02S2_VOL4,[QTXAPP02S1_VOL2] QTMMAP3/,QTMMAP3_1.vmdk,72746008576,12/03/2015 16:14:23
