"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"\\REBELASYNC04","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","alwhite.site","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","12/2/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELASYNC04","\Cycle","6/25/2016 1:20:00 AM","Ready","Interactive/Background","6/24/2016 1:20:00 AM","0","alwhite.site","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","1:20:00 AM","11/29/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELASYNC04","\Clean app pool","N/A","Ready","Interactive/Background","5/14/2015 11:15:00 AM","0","wboatin.site","D:\temp\versionedcleaner.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only","11:15:00 AM","5/14/2015","N/A","N/A","N/A","Disabled","Disabled","Disabled","Disabled"
"\\BEARWEB01","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 9:59:59 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","11/18/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\BEARWEB01","\Cycle","6/25/2016 2:09:00 AM","Ready","Interactive/Background","6/24/2016 2:09:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\webusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","2:09:00 AM","11/18/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBASYNC210","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 9:59:59 PM","0","alwhite.site","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","12/2/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBASYNC210","\Cycle","6/25/2016 3:30:00 AM","Ready","Interactive/Background","6/24/2016 3:30:00 AM","0","CBATL\crucks.site","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","CBATL\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","3:30:00 AM","9/28/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\QTXBATCH21","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","alwhite.site","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","12/2/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\QTXBATCH21","\Cycle","N/A","Disabled","Interactive/Background","N/A","1","alwhite.site","C:\batch\cycle.bat ","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\webusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","1:24:00 AM","11/15/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBSVC2","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","alwhite.site","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","12/2/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBSVC2","\Cycle","6/25/2016 2:42:00 AM","Ready","Interactive/Background","6/24/2016 2:42:00 AM","0","alwhite.site","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","2:42:00 AM","11/29/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBSVC2","\Clean app pool","N/A","Ready","Interactive/Background","5/14/2015 11:15:00 AM","0","wboatin.site","D:\temp\versionedcleaner.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only","11:15:00 AM","5/14/2015","N/A","N/A","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELLS","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","Administrator","D:\DW\Code\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/20/2012","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELLS","\Cycle","N/A","Disabled","Interactive/Background","1/31/2012 6:15:47 AM","1","Administrator","C:\batch\cycle.bat ","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","2:53:00 AM","1/20/2012","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\BEARSTAPI12","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","alwhite.site","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","12/2/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\BEARSTAPI12","\Cycle","6/25/2016 1:24:00 AM","Ready","Interactive/Background","6/24/2016 1:23:59 AM","0","alwhite.site","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\webusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","1:24:00 AM","11/15/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\BEARWEB52","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 9:59:59 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","2/6/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\BEARWEB52","\Cycle","6/25/2016 1:10:00 AM","Ready","Interactive/Background","6/24/2016 1:10:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\webusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","1:10:00 AM","2/6/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\BEARSTAPI20","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","alwhite.site","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","12/2/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\BEARSTAPI20","\Cycle","6/25/2016 1:24:00 AM","Ready","Interactive/Background","6/24/2016 1:24:00 AM","0","alwhite.site","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\webusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","1:24:00 AM","11/15/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVBATCHF01","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","2/6/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVMAILSM05","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/23/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBJEPROC129","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","7/29/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBJEPROC129","\Cycle","6/25/2016 2:03:00 AM","Ready","Interactive/Background","6/24/2016 2:03:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","2:03:00 AM","7/29/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBJEPROC129","\Clean app pool","N/A","Ready","Interactive/Background","5/14/2015 11:15:00 AM","0","wboatin.site","D:\temp\versionedcleaner.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only","11:15:00 AM","5/14/2015","N/A","N/A","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVCHIASYNC01","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/23/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\BEARWEB02","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","11/18/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\BEARWEB02","\Cycle","6/25/2016 2:45:00 AM","Ready","Interactive/Background","6/24/2016 2:44:59 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\webusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","2:45:00 AM","11/18/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBSRCHBAT8","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","alwhite.site","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","12/2/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBSRCHBAT8","\Cycle","N/A","Disabled","Interactive/Background","12/2/2011 1:06:00 AM","0","alwhite.site","C:\batch\cycle.bat ","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","1:06:00 AM","11/29/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVAUTH01","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/23/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVCHIASYNC02","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/23/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVREBDOC01","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/23/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELSTAPI10","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","8/28/2013","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELSTAPI10","\Cycle","6/25/2016 2:25:00 AM","Ready","Interactive/Background","6/24/2016 2:25:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\webusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","2:25:00 AM","8/28/2013","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\QTXBOBLAST01","\Grimreaper","N/A","Disabled","Interactive/Background","6/6/2016 7:36:56 AM","267014","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","12/22/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\QTXBOBLAST01","\Cycle","6/25/2016 3:51:00 AM","Ready","Interactive/Background","6/24/2016 3:51:00 AM","0","akira","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","CBATL\bossusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","3:51:00 AM","12/22/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVJEPROC01","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/23/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVREBWS02","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/23/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVREBASYNC01","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/23/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVREBWWW03","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 9:59:59 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/22/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\QTXBATCH6","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","alwhite.site","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","12/2/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\QTXBATCH6","\Cycle","N/A","Disabled","Interactive/Background","N/A","1","alwhite.site","C:\batch\cycle.bat ","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\webusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","1:24:00 AM","11/15/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVCHIBATCH01","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/23/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVREBWS03","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","6/18/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVSVC03","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/22/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\BEARWEB03","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 9:59:59 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","12/9/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\BEARWEB03","\Cycle","6/25/2016 1:52:00 AM","Ready","Interactive/Background","6/24/2016 1:52:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\webusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","1:52:00 AM","12/9/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVCHIASYNC03","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","6/18/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVMAILSM03","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/23/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVREBIMG01","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/26/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVREBWS01","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/23/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVAUTH02","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/23/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVCHIWWW02","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","6/18/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVASYNC03","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","2/6/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVCHISC03","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","6/22/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVBATCHD01","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/23/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVCHIDIO01","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/23/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVCHIWWW06","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","6/23/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVCHIWWW03","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/23/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVCHIWWW04","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/23/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVCHISC02","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/23/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVREBSC03","\Grimreaper","6/24/2016 10:00:00 PM","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/23/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQCLS","\Grimreaper","N/A","Ready","Interactive/Background","6/23/2016 10:00:00 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","11/6/2013","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
